ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8456262 8687164 2578 951876 16 -12487177 0 0 28566
8455677 8685940 2578 972009 16 -12486602 0 0 28565
8454472 8683760 2578 992134 16 -12486027 0 0 28566
8453156 8681103 2579 12265 16 -12485452 0 0 28565
8451457 8677769 2579 32394 16 -12484877 0 0 28565
8449848 8674381 2579 52522 16 -12484302 0 0 28566
8448086 8670764 2579 72652 16 -12483727 0 0 28566
8447503 8669747 2579 92779 16 -12483152 0 0 28566
8445960 8667017 2579 112909 16 -12482577 0 0 28566
8444711 8664508 2579 133037 16 -12482003 0 0 28561
8443884 8663203 2579 153166 16 -12481428 0 0 28561
8443569 8662880 2579 173293 16 -12480853 0 0 28562
8443594 8663280 2579 193424 16 -12480278 0 0 28561
8444173 8664756 2579 213553 16 -12479703 0 0 28561
8445246 8667084 2579 233682 16 -12479128 0 0 28561
8446594 8669492 2579 253809 16 -12478553 0 0 28561
8447674 8671387 2579 273940 16 -12477978 0 0 28561
8449483 8674385 2579 294069 16 -12477403 0 0 28561
8451259 8677273 2579 314196 16 -12476828 0 0 28561
8452898 8679355 2579 334327 16 -12476253 0 0 28566
8454455 8681366 2579 354456 16 -12475678 0 0 28566
8455587 8682807 2579 374583 16 -12475103 0 0 28566
8455912 8682869 2579 394714 16 -12474528 0 0 28566
8456807 8683769 2579 414843 16 -12473953 0 0 28566
8457022 8683800 2579 434972 16 -12473378 0 0 28566
8456778 8682936 2579 455101 16 -12472803 0 0 28565
8456146 8681977 2579 475230 16 -12472228 0 0 28566
8455273 8680995 2579 495359 16 -12471653 0 0 28566
8453895 8679143 2579 515486 16 -12471078 0 0 28566
8452364 8677356 2579 535617 16 -12470503 0 0 28566
8450443 8675213 2579 555745 16 -12469928 0 0 28566
8449205 8673528 2579 575873 16 -12469353 0 0 28566
8447861 8672465 2579 596007 16 -12468778 0 0 28565
8446370 8671039 2579 616132 16 -12468203 0 0 28566
8445512 8669683 2579 636261 16 -12467628 0 0 28566
8444699 8668683 2579 656390 16 -12467053 0 0 28566
8443809 8667614 2579 676519 16 -12466478 0 0 28566
8443512 8666758 2579 696649 16 -12465903 0 0 28566
8443653 8666461 2579 716781 16 -12465328 0 0 28565
8444232 8666609 2579 736908 16 -12464753 0 0 28566
8444854 8666564 2579 757039 16 -12464178 0 0 28565
8446123 8667527 2579 777168 16 -12463603 0 0 28565
8447958 8668752 2579 797297 16 -12463028 0 0 28566
8449684 8669850 2579 817424 16 -12462453 0 0 28565
8451279 8671557 2579 837555 16 -12461878 0 0 28565
8452404 8672783 2579 857684 16 -12461303 0 0 28565
8453847 8674396 2579 877811 16 -12460728 0 0 28565
8454947 8676364 2579 897939 16 -12460153 0 0 28566
8456107 8678639 2579 918069 16 -12459578 0 0 28566
8456955 8681288 2579 938196 16 -12459004 0 0 28561
8457052 8682355 2579 958326 16 -12458429 0 0 28561
8457006 8683402 2579 978454 16 -12457854 0 0 28561
8456712 8684543 2579 998583 16 -12457279 0 0 28561
8456066 8684910 2580 18712 16 -12456704 0 0 28561
8454298 8684875 2580 38841 16 -12456129 0 0 28561
